date,ticker,sector,proba,rank
2025-10-01,KOTAKBANK_S17,Financials,0.4572152583268227,1159.0
2025-10-29,TITAN_S71,Consumer Discretionary,0.4571793852988402,1160.0
2025-10-24,SUNPHARMA_S13,Healthcare,0.4569342496256436,1161.0
2025-10-28,HCLTECH_S133,IT,0.45688703559864574,1162.0
2025-10-08,ITC_S122,Consumer Staples,0.4567439256476532,1163.0
2025-10-10,BAJAJFINSV_S26,Financials,0.45666490114468206,1164.0
2025-10-14,HAVELLS,Industrials,0.45645919591718903,1165.0
2025-10-08,TITAN_S128,Consumer Discretionary,0.45644214583801923,1166.0
2025-10-15,UPL_S39,Materials,0.45638840499252514,1167.0
2025-10-15,JSWSTEEL,Materials,0.4563439389408107,1168.0
2025-10-17,UPL_S96,Materials,0.4563311063563831,1169.0
2025-10-02,VOLTAS_S106,Industrials,0.45632383386107017,1170.0
2025-10-23,DLF_S46,Real Estate,0.4562089362127573,1171.0
2025-09-30,ICICIGI_S113,Financials,0.45612562598177847,1172.0
2025-10-01,BRITANNIA_S86,Consumer Staples,0.4560494099366981,1173.0
2025-09-30,HEROMOTOCO,Consumer Discretionary,0.45597113624459334,1174.0
2025-10-13,TATASTEEL_S80,Materials,0.4558577063559984,1175.0
2025-10-21,HCLTECH,IT,0.45578647388877275,1176.0
2025-10-15,WIPRO_S16,IT,0.455612098599038,1177.0
2025-10-03,ONGC,Energy,0.4555857420182234,1178.0
2025-10-29,TECHM_S34,IT,0.4555832431861402,1179.0
2025-10-20,HCLTECH_S76,IT,0.45557315343746296,1180.0
2025-10-02,INDUSINDBK_S97,Financials,0.4555582997056961,1181.0
2025-09-17,ICICIBANK_S61,Financials,0.4555146098249739,1182.0
2025-09-29,WIPRO_S16,IT,0.45537499293365097,1183.0
2025-09-23,BHARTIARTL,Telecom,0.45532326607337603,1184.0
2025-10-07,AXISBANK_S68,Financials,0.45531585066179364,1185.0
2025-10-20,TITAN_S14,Consumer Discretionary,0.45529452456962693,1186.0
2025-10-21,TITAN_S14,Consumer Discretionary,0.45508651192480265,1187.0
2025-10-15,KOTAKBANK,Financials,0.4548904867599161,1188.0
2025-10-22,MARUTI_S12,Consumer Discretionary,0.45482400069748763,1189.0
2025-10-29,NTPC,Utilities,0.4547357450587755,1190.0
2025-10-08,HINDUNILVR,Consumer Staples,0.45463922233953646,1191.0
2025-10-03,TITAN_S128,Consumer Discretionary,0.45459665037369207,1192.0
2025-10-20,BANDHANBNK,Financials,0.454504919580977,1193.0
2025-09-30,HINDUNILVR_S119,Consumer Staples,0.45448518891276546,1194.0
2025-10-14,ONGC_S79,Energy,0.4544393061519991,1195.0
2025-09-10,RELIANCE_S0,Energy,0.4544217776195353,1196.0
2025-10-06,SUNPHARMA,Healthcare,0.45435089754325514,1197.0
2025-10-13,ULTRACEMCO_S129,Materials,0.45427466477677164,1198.0
2025-10-03,ULTRACEMCO_S15,Materials,0.4541495706298898,1199.0
2025-10-31,INFY_S116,IT,0.4540948851599208,1200.0
2025-10-09,HAVELLS,Industrials,0.45408158112438174,1201.0
2025-10-14,NTPC,Utilities,0.45407262432305023,1202.0
2025-09-11,ULTRACEMCO,Materials,0.4540543066701758,1203.0
2025-10-24,TCS_S115,IT,0.454000406989125,1204.0
2025-10-28,INFY_S116,IT,0.45393292132414176,1205.0
2025-10-31,EICHERMOT_S94,Consumer Discretionary,0.45392230647468934,1206.0
2025-10-14,EICHERMOT_S94,Consumer Discretionary,0.4538232368281452,1207.0
2025-10-27,INFY_S116,IT,0.4537028239563436,1208.0
2025-10-29,DIVISLAB,Healthcare,0.4537022445610065,1209.0
2025-10-09,BAJAJFINSV_S26,Financials,0.45361494391846635,1210.0
2025-09-25,INFY_S116,IT,0.4534261371249417,1211.0
2025-10-28,SUNPHARMA_S13,Healthcare,0.4533580092788498,1212.0
2025-10-06,GRASIM_S81,Materials,0.45321510055237246,1213.0
2025-10-16,TCS_S58,IT,0.45315086260260384,1214.0
2025-09-24,PEL,Financials,0.45297378850656234,1215.0
2025-10-09,ADANIPORTS_S88,Industrials,0.45292019334650113,1216.0
2025-10-28,VOLTAS,Industrials,0.4528833742770376,1217.0
2025-09-23,HCLTECH_S133,IT,0.4527666415739408,1218.0
2025-10-17,SBILIFE_S44,Financials,0.4527606791911745,1219.0
2025-10-17,MARUTI_S69,Consumer Discretionary,0.4526224540600207,1220.0
2025-10-24,ITC_S65,Consumer Staples,0.4524433038414348,1221.0
2025-10-22,COALINDIA_S89,Energy,0.4524312797352813,1222.0
2025-10-08,HINDALCO,Materials,0.4521576794247572,1223.0
2025-10-20,KOTAKBANK_S74,Financials,0.45214701500389587,1224.0
2025-10-22,TCS_S1,IT,0.45199641161914134,1225.0
2025-10-17,NESTLEIND,Consumer Staples,0.45197531977127026,1226.0
2025-10-24,POWERGRID,Utilities,0.45190949105946365,1227.0
2025-10-10,TATASTEEL_S80,Materials,0.4517687788139314,1228.0
2025-10-02,ICICIGI_S113,Financials,0.4517541637379739,1229.0
2025-10-24,SIEMENS_S99,Industrials,0.4516608840044682,1230.0
2025-10-29,AXISBANK_S125,Financials,0.4516286490651137,1231.0
2025-10-06,LT,Industrials,0.45158704844340625,1232.0
2025-10-08,HDFCBANK_S60,Financials,0.4515530033029811,1233.0
2025-10-08,DIVISLAB_S142,Healthcare,0.4515344842425001,1234.0
2025-10-10,VOLTAS_S106,Industrials,0.45148148168208063,1235.0
2025-10-03,HCLTECH_S76,IT,0.4513160696137218,1236.0
2025-10-01,DLF,Real Estate,0.45127258659125297,1237.0
2025-10-24,BAJAJ-AUTO,Consumer Discretionary,0.4511445047356076,1238.0
2025-10-08,TITAN,Consumer Discretionary,0.45111893377691,1239.0
2025-09-19,AXISBANK_S11,Financials,0.4510979438981278,1240.0
2025-10-03,ICICIPRULI_S102,Financials,0.450974234672328,1241.0
2025-10-02,APOLLOHOSP,Healthcare,0.45095204278227147,1242.0
2025-10-20,TCS_S58,IT,0.4508476067037716,1243.0
2025-10-24,ICICIGI,Financials,0.45081866281575445,1244.0
2025-10-13,SBILIFE_S44,Financials,0.4507103864017184,1245.0
2025-09-15,UPL_S96,Materials,0.45055802459690886,1246.0
2025-10-28,ADANIPORTS,Industrials,0.4504231466504712,1247.0
2025-10-07,GRASIM_S81,Materials,0.4502939944072842,1248.0
2025-09-30,EICHERMOT,Consumer Discretionary,0.45027383618664407,1249.0
2025-10-30,TITAN,Consumer Discretionary,0.4501531790916799,1250.0
2025-10-07,SUNPHARMA_S127,Healthcare,0.4500760985632783,1251.0
2025-10-20,UPL_S39,Materials,0.44996090509141995,1252.0
2025-10-31,ULTRACEMCO_S72,Materials,0.44992947986405957,1253.0
2025-10-20,MUTHOOTFIN_S53,Financials,0.4498483262603341,1254.0
2025-10-31,ITC_S122,Consumer Staples,0.4497886499567482,1255.0
2025-10-06,TECHM_S34,IT,0.4497651640356196,1256.0
2025-10-10,AXISBANK_S68,Financials,0.4497554904866911,1257.0
2025-09-03,BANDHANBNK_S50,Financials,0.4497368729409417,1258.0
2025-10-10,GRASIM_S24,Materials,0.4497153903257277,1259.0
2025-10-15,KOTAKBANK_S74,Financials,0.44958998608093576,1260.0
2025-10-13,HCLTECH,IT,0.44952545174879116,1261.0
2025-10-20,ASIANPAINT,Materials,0.44941742012443603,1262.0
2025-10-27,COALINDIA_S89,Energy,0.4493604632762113,1263.0
2025-10-27,SUNPHARMA_S13,Healthcare,0.44934377414348864,1264.0
2025-09-30,ADANIGREEN,Utilities,0.4492814890893524,1265.0
2025-10-15,BAJAJFINSV_S83,Financials,0.44900911212523803,1266.0
2025-09-30,HEROMOTOCO_S25,Consumer Discretionary,0.44897820770830027,1267.0
2025-10-13,MARUTI_S69,Consumer Discretionary,0.44894657484480854,1268.0
2025-10-09,SBIN_S120,Financials,0.44889443538666784,1269.0
2025-10-17,SIEMENS_S99,Industrials,0.4487820426378533,1270.0
2025-09-25,WIPRO_S73,IT,0.4487346441303551,1271.0
2025-10-07,TCS_S115,IT,0.4487344383954388,1272.0
2025-10-22,ULTRACEMCO_S72,Materials,0.448708702421815,1273.0
2025-10-10,ONGC,Energy,0.448696372871481,1274.0
2025-10-16,HINDALCO_S38,Materials,0.44868231470073017,1275.0
2025-10-31,BANDHANBNK_S50,Financials,0.44838636273796895,1276.0
2025-10-22,ASIANPAINT_S67,Materials,0.4483197637212236,1277.0
2025-10-23,COALINDIA_S89,Energy,0.4482942065748039,1278.0
2025-10-22,NTPC,Utilities,0.44820917388055115,1279.0
2025-09-23,TITAN,Consumer Discretionary,0.44818862604505677,1280.0
2025-10-09,HDFCBANK,Financials,0.4481173509323905,1281.0
2025-10-07,BAJFINANCE_S132,Financials,0.4480181546388067,1282.0
2025-10-06,ICICIGI_S113,Financials,0.4480103378661235,1283.0
2025-10-27,ULTRACEMCO_S15,Materials,0.44791547359041056,1284.0
2025-09-12,BAJAJ-AUTO_S93,Consumer Discretionary,0.4478406417909713,1285.0
2025-10-20,ITC_S122,Consumer Staples,0.44783047725265107,1286.0
2025-10-28,BHARTIARTL_S64,Telecom,0.44778051193980734,1287.0
2025-10-23,HCLTECH,IT,0.447681553892062,1288.0
2025-09-02,MARUTI_S12,Consumer Discretionary,0.4475853614148397,1289.0
2025-09-10,EICHERMOT,Consumer Discretionary,0.44757892050062065,1290.0
2025-09-30,ITC_S8,Consumer Staples,0.44741130542738045,1291.0
2025-10-07,LT_S123,Industrials,0.44738497699247476,1292.0
2025-10-31,TATASTEEL_S137,Materials,0.44738161553525224,1293.0
2025-10-29,HCLTECH_S76,IT,0.4473726243761766,1294.0
2025-10-29,TITAN,Consumer Discretionary,0.4472997452991672,1295.0
2025-10-28,TCS_S115,IT,0.44726203193861813,1296.0
2025-10-09,TCS_S58,IT,0.4472393260625695,1297.0
2025-10-09,PIDILITIND,Materials,0.44721035716379237,1298.0
2025-10-27,NTPC,Utilities,0.44713780760683197,1299.0
2025-10-20,JSWSTEEL,Materials,0.4471006188012262,1300.0
2025-09-10,KOTAKBANK_S131,Financials,0.4469740146560969,1301.0
2025-09-15,ADANIGREEN_S108,Utilities,0.44693538350687495,1302.0
2025-10-30,APOLLOHOSP_S92,Healthcare,0.4468004710115268,1303.0
2025-10-23,ASIANPAINT_S10,Materials,0.4466193681658791,1304.0
2025-10-29,BANDHANBNK_S50,Financials,0.44661762077886313,1305.0
2025-10-27,BHARTIARTL_S7,Telecom,0.4465822451137415,1306.0
2025-10-03,SIEMENS_S42,Industrials,0.4464550402369488,1307.0
2025-10-31,TITAN_S128,Consumer Discretionary,0.44639583524678644,1308.0
2025-09-29,VOLTAS_S106,Industrials,0.4463156736114802,1309.0
2025-09-16,DIVISLAB_S85,Healthcare,0.4462932064532104,1310.0
2025-10-21,DIVISLAB_S85,Healthcare,0.4460272879132204,1311.0
2025-10-13,GRASIM_S81,Materials,0.44597687357523047,1312.0
2025-10-08,POWERGRID_S20,Utilities,0.44591339345794884,1313.0
2025-10-09,TCS,IT,0.44579074568930693,1314.0
2025-10-01,ASIANPAINT_S10,Materials,0.4456816344431673,1315.0
2025-10-29,EICHERMOT_S94,Consumer Discretionary,0.44564269814111224,1316.0
2025-10-29,ASIANPAINT_S124,Materials,0.44557240830509787,1317.0
2025-09-29,TATASTEEL_S137,Materials,0.44553679652254913,1318.0
2025-10-28,SIEMENS,Industrials,0.4455308753780776,1319.0
2025-10-31,MARUTI_S126,Consumer Discretionary,0.44545109254808474,1320.0
2025-10-31,RELIANCE_S57,Energy,0.44544634550959816,1321.0
2025-10-31,BANDHANBNK,Financials,0.44532154330292495,1322.0
2025-10-08,BAJFINANCE_S132,Financials,0.4452731667812109,1323.0
2025-10-02,BAJAJ-AUTO_S36,Consumer Discretionary,0.4452325469621671,1324.0
2025-10-15,ADANITRANS_S52,Utilities,0.4452247742945902,1325.0
2025-10-28,BAJFINANCE_S75,Financials,0.4451808621480684,1326.0
2025-10-10,UPL,Materials,0.4451805863085963,1327.0
2025-10-15,DIVISLAB,Healthcare,0.445179106082237,1328.0
2025-10-27,HINDALCO_S95,Materials,0.44517573500658325,1329.0
2025-09-11,KOTAKBANK,Financials,0.4451476584457405,1330.0
2025-09-03,PIDILITIND_S100,Materials,0.4451408673646966,1331.0
2025-10-01,VOLTAS_S106,Industrials,0.44513257180668,1332.0
2025-10-15,TECHM_S91,IT,0.44512764466001875,1333.0
2025-10-06,HINDALCO_S38,Materials,0.4450850926814479,1334.0
2025-10-22,GRASIM_S24,Materials,0.4450203591469603,1335.0
2025-10-15,NESTLEIND_S30,Consumer Staples,0.445006707075174,1336.0
2025-10-22,TCS_S58,IT,0.44490313184187374,1337.0
2025-10-08,RELIANCE,Energy,0.4449014418487696,1338.0
2025-10-28,COALINDIA_S32,Energy,0.44488546326631745,1339.0
2025-10-30,MARUTI_S126,Consumer Discretionary,0.44487914809115386,1340.0
2025-10-01,ITC,Consumer Staples,0.4447784278226985,1341.0
2025-10-15,HCLTECH_S19,IT,0.4446601662529,1342.0
2025-09-15,ICICIGI_S113,Financials,0.4446292626254694,1343.0
2025-10-17,JSWSTEEL,Materials,0.4446255997804041,1344.0
2025-10-30,NTPC_S78,Utilities,0.44458498068975894,1345.0
2025-10-03,HAVELLS_S48,Industrials,0.44452395314066134,1346.0
2025-10-21,ADANITRANS_S109,Utilities,0.4445178568199817,1347.0
2025-10-02,TATASTEEL_S80,Materials,0.44444746729248263,1348.0
2025-10-08,TCS,IT,0.44442190295858197,1349.0
2025-09-26,BAJAJ-AUTO,Consumer Discretionary,0.4443315759149657,1350.0
2025-10-16,HCLTECH_S19,IT,0.4442741707141759,1351.0
2025-10-28,DIVISLAB,Healthcare,0.44422889300127816,1352.0
2025-10-21,SIEMENS,Industrials,0.44419030413613936,1353.0
2025-09-30,NMDC_S55,Materials,0.4441598325778958,1354.0
2025-10-29,MARUTI_S12,Consumer Discretionary,0.4441399232798427,1355.0
2025-09-29,BANDHANBNK_S50,Financials,0.4440573913355659,1356.0
2025-10-21,HDFCBANK_S3,Financials,0.44402781454669354,1357.0
2025-10-17,TITAN,Consumer Discretionary,0.4439791509554075,1358.0
2025-10-15,TATASTEEL_S137,Materials,0.44388378685737157,1359.0
2025-10-23,TITAN_S128,Consumer Discretionary,0.44386252844931995,1360.0
2025-10-08,BAJAJFINSV_S26,Financials,0.44384110874014016,1361.0
2025-10-31,COALINDIA_S89,Energy,0.44383072145807656,1362.0
2025-10-09,MARUTI_S126,Consumer Discretionary,0.4437428207094201,1363.0
2025-10-02,HINDUNILVR_S119,Consumer Staples,0.4437223377981702,1364.0
2025-10-23,SUNPHARMA_S13,Healthcare,0.44368770440659033,1365.0
2025-09-05,DRREDDY_S84,Healthcare,0.4436554448212445,1366.0
2025-10-21,TATASTEEL_S80,Materials,0.44365246463389335,1367.0
2025-10-16,HINDUNILVR,Consumer Staples,0.44352363952778434,1368.0
2025-10-15,POWERGRID_S20,Utilities,0.4435161939659161,1369.0
2025-10-14,KOTAKBANK_S17,Financials,0.4435029770046933,1370.0
2025-09-17,HAVELLS,Industrials,0.44345486033250453,1371.0
2025-10-14,SBILIFE_S44,Financials,0.44339696555994007,1372.0
2025-10-27,BAJAJFINSV_S140,Financials,0.44328085266303924,1373.0
2025-10-07,TITAN_S128,Consumer Discretionary,0.44325344985711035,1374.0
2025-10-09,HCLTECH_S76,IT,0.4432432281483217,1375.0
2025-10-20,HCLTECH_S133,IT,0.4431396769172569,1376.0
2025-10-03,TATASTEEL_S80,Materials,0.4431191784926437,1377.0
2025-10-28,WIPRO,IT,0.4430988537927214,1378.0
2025-10-01,INDUSINDBK_S97,Financials,0.4430511178734548,1379.0
2025-10-03,BHARTIARTL_S121,Telecom,0.44303856050818735,1380.0
2025-10-14,INDUSINDBK_S40,Financials,0.44303325331214244,1381.0
2025-10-06,DRREDDY_S84,Healthcare,0.4429471501374489,1382.0
2025-09-09,SIEMENS_S42,Industrials,0.44293322973727367,1383.0
2025-09-15,AXISBANK_S11,Financials,0.4428924405041484,1384.0
2025-10-31,TITAN,Consumer Discretionary,0.4427508438042349,1385.0
2025-10-17,M&M,Consumer Discretionary,0.4426985206835591,1386.0
2025-10-13,HEROMOTOCO,Consumer Discretionary,0.4426666106304934,1387.0
2025-10-30,HINDALCO,Materials,0.44253799966026397,1388.0
2025-10-08,WIPRO_S130,IT,0.44238269269711106,1389.0
2025-10-23,HCLTECH_S76,IT,0.44226293893702556,1390.0
2025-10-21,PEL_S111,Financials,0.442198050745387,1391.0
2025-10-23,HCLTECH_S133,IT,0.44218313430509465,1392.0
2025-09-29,TCS_S58,IT,0.44214159878822806,1393.0
2025-10-27,TITAN,Consumer Discretionary,0.4421401690783684,1394.0
2025-09-03,EICHERMOT,Consumer Discretionary,0.44170247618749636,1395.0
2025-10-20,BHARTIARTL,Telecom,0.44169026736853173,1396.0
2025-10-30,DLF,Real Estate,0.44155117305965497,1397.0
2025-10-20,PIDILITIND_S43,Materials,0.44152901982775966,1398.0
2025-10-31,SBIN_S120,Financials,0.4415148008656474,1399.0
2025-10-09,SUNPHARMA,Healthcare,0.44145372387767395,1400.0
2025-10-17,ICICIBANK_S61,Financials,0.44140947119518487,1401.0
2025-10-08,PIDILITIND_S100,Materials,0.44132880955718184,1402.0
2025-10-02,SIEMENS_S99,Industrials,0.44125156089413475,1403.0
2025-10-09,EICHERMOT,Consumer Discretionary,0.44123338100130866,1404.0
2025-10-28,TITAN_S71,Consumer Discretionary,0.44120009759572343,1405.0
2025-10-08,AXISBANK_S68,Financials,0.4411757590357546,1406.0
2025-10-21,M&M_S41,Consumer Discretionary,0.44110625590522484,1407.0
2025-10-13,ONGC,Energy,0.440939069435887,1408.0
2025-10-14,ULTRACEMCO_S129,Materials,0.4409333011700587,1409.0
2025-10-08,LT,Industrials,0.4408984815165749,1410.0
2025-09-29,HAVELLS_S48,Industrials,0.4408944749532697,1411.0
2025-10-20,DLF,Real Estate,0.44086638657468813,1412.0
2025-10-10,TATASTEEL_S137,Materials,0.4408112237584899,1413.0
2025-10-06,NESTLEIND,Consumer Staples,0.4407889801329489,1414.0
2025-09-30,ADANIGREEN_S108,Utilities,0.44077280366330435,1415.0
2025-10-27,BRITANNIA_S29,Consumer Staples,0.440748196830659,1416.0
2025-10-07,KOTAKBANK_S74,Financials,0.44072554075265635,1417.0
2025-09-24,HEROMOTOCO,Consumer Discretionary,0.44047657633179826,1418.0
2025-09-29,HINDUNILVR_S119,Consumer Staples,0.4404711182799952,1419.0
2025-10-17,ITC_S65,Consumer Staples,0.4404217690109582,1420.0
2025-10-01,DRREDDY_S84,Healthcare,0.44027782862416465,1421.0
2025-10-30,JSWSTEEL,Materials,0.44014750106473516,1422.0
2025-10-07,KOTAKBANK_S17,Financials,0.4400202399518455,1423.0
2025-10-20,HINDALCO_S38,Materials,0.4400083199478702,1424.0
2025-09-11,ULTRACEMCO_S15,Materials,0.4398942918520067,1425.0
2025-10-16,INDUSINDBK_S40,Financials,0.4398925985118086,1426.0
2025-10-14,GRASIM_S81,Materials,0.4398260514481612,1427.0
2025-10-15,BAJFINANCE_S132,Financials,0.43976381181697977,1428.0
2025-10-27,BHARTIARTL_S64,Telecom,0.4397148050480269,1429.0
2025-09-23,DIVISLAB_S85,Healthcare,0.43969144831238854,1430.0
2025-09-30,JSWSTEEL_S33,Materials,0.4396689639310034,1431.0
2025-10-07,HDFCBANK_S3,Financials,0.4395522650224209,1432.0
2025-10-31,DIVISLAB,Healthcare,0.439505060237142,1433.0
2025-10-08,BAJAJ-AUTO_S36,Consumer Discretionary,0.43942422743270604,1434.0
2025-10-16,SBILIFE_S44,Financials,0.4393784969017571,1435.0
2025-09-30,SUNPHARMA_S127,Healthcare,0.43936678826395115,1436.0
2025-10-31,NESTLEIND_S30,Consumer Staples,0.43936125181570646,1437.0
2025-09-03,BAJAJFINSV_S26,Financials,0.4392248092237338,1438.0
2025-10-21,UPL,Materials,0.4392032655874131,1439.0
2025-10-27,POWERGRID_S134,Utilities,0.4389362719604411,1440.0
2025-10-24,HDFCBANK_S3,Financials,0.43883447821222477,1441.0
2025-10-09,WIPRO_S130,IT,0.4388128027477306,1442.0
2025-10-14,GRASIM_S24,Materials,0.4387926995821765,1443.0
2025-10-27,AXISBANK,Financials,0.43877915804186374,1444.0
2025-10-14,BRITANNIA_S86,Consumer Staples,0.438755006587222,1445.0
2025-10-30,BAJAJFINSV_S26,Financials,0.4387303763496081,1446.0
2025-10-30,UPL_S96,Materials,0.4386533128104861,1447.0
2025-09-29,INDUSINDBK_S97,Financials,0.43863530395705114,1448.0
2025-10-07,ONGC_S22,Energy,0.4385786111358076,1449.0
2025-10-27,DRREDDY_S84,Healthcare,0.43857753199464006,1450.0
2025-10-31,HINDUNILVR,Consumer Staples,0.43846454801860074,1451.0
2025-10-30,ADANIPORTS,Industrials,0.43845271705320604,1452.0
2025-10-09,LT_S123,Industrials,0.4383992037673615,1453.0
2025-10-06,ITC_S122,Consumer Staples,0.43834897633714587,1454.0
2025-10-30,SUNPHARMA_S13,Healthcare,0.438292296675542,1455.0
2025-10-09,HEROMOTOCO,Consumer Discretionary,0.43829011594061035,1456.0
2025-10-15,HAVELLS_S48,Industrials,0.4382758630592138,1457.0
2025-10-14,HCLTECH,IT,0.4382744935125764,1458.0
2025-09-10,ASIANPAINT_S10,Materials,0.43827009437306197,1459.0
2025-10-21,COALINDIA,Energy,0.4382363303544187,1460.0
2025-10-21,TCS_S58,IT,0.43814996722028876,1461.0
2025-10-20,BAJAJFINSV_S26,Financials,0.4381337029660547,1462.0
2025-10-20,ICICIPRULI,Financials,0.4379940728065393,1463.0
2025-10-14,DLF,Real Estate,0.43797967282823264,1464.0
2025-10-30,BAJAJ-AUTO,Consumer Discretionary,0.43785380716042754,1465.0
2025-10-06,DLF,Real Estate,0.4377679152998339,1466.0
2025-09-29,M&M_S41,Consumer Discretionary,0.43776268680277997,1467.0
2025-10-02,DRREDDY_S84,Healthcare,0.4377301509546455,1468.0
2025-10-07,SUNPHARMA,Healthcare,0.4375888182352259,1469.0
2025-10-24,BHARTIARTL_S64,Telecom,0.4374582496876726,1470.0
2025-10-30,M&M_S41,Consumer Discretionary,0.43742760831916694,1471.0
2025-10-14,HINDUNILVR_S5,Consumer Staples,0.4373778780915529,1472.0
2025-10-01,HAVELLS_S48,Industrials,0.4373511730882237,1473.0
2025-10-07,ADANIGREEN_S51,Utilities,0.4372904983787562,1474.0
2025-09-29,UPL_S39,Materials,0.43723609507643263,1475.0
2025-10-07,TCS_S1,IT,0.43712759551640373,1476.0
2025-10-30,DIVISLAB,Healthcare,0.43712231010136865,1477.0
2025-10-31,JSWSTEEL,Materials,0.43707594304547376,1478.0
2025-10-23,ITC_S8,Consumer Staples,0.43703229337451205,1479.0
2025-09-29,DIVISLAB_S85,Healthcare,0.436965616351007,1480.0
2025-09-19,ASIANPAINT_S10,Materials,0.4369214590115266,1481.0
2025-10-13,ADANITRANS_S52,Utilities,0.4365790502758023,1482.0
2025-10-13,HINDUNILVR_S5,Consumer Staples,0.43650522832723354,1483.0
2025-10-20,PEL_S111,Financials,0.436472901466448,1484.0
2025-10-09,TECHM_S34,IT,0.43646784169139985,1485.0
2025-10-21,NESTLEIND_S87,Consumer Staples,0.43641402543290453,1486.0
2025-09-30,MARUTI_S126,Consumer Discretionary,0.4363925281484635,1487.0
2025-10-21,NTPC_S78,Utilities,0.4363755635222394,1488.0
2025-10-15,BAJAJFINSV_S26,Financials,0.4363702007423526,1489.0
2025-10-31,ITC_S65,Consumer Staples,0.436321921150402,1490.0
2025-09-04,ONGC_S79,Energy,0.43624887087707703,1491.0
2025-10-01,APOLLOHOSP_S35,Healthcare,0.43621913175227023,1492.0
2025-10-28,MARUTI_S12,Consumer Discretionary,0.4362114879053564,1493.0
2025-10-06,KOTAKBANK_S17,Financials,0.43620919100510963,1494.0
2025-10-28,LT,Industrials,0.4361933630788563,1495.0
2025-10-22,APOLLOHOSP_S35,Healthcare,0.43616082748072255,1496.0
2025-09-05,ITC_S65,Consumer Staples,0.4361126541274701,1497.0
2025-10-30,ONGC_S22,Energy,0.43605406232102767,1498.0
2025-09-05,PEL,Financials,0.43605331225325544,1499.0
2025-10-22,M&M_S41,Consumer Discretionary,0.4359712540727437,1500.0
2025-10-23,TCS_S1,IT,0.4357307626870598,1501.0
2025-10-30,HAVELLS_S48,Industrials,0.43573021209771706,1502.0
2025-10-20,BRITANNIA,Consumer Staples,0.43569282046077545,1503.0
2025-10-15,SBILIFE_S44,Financials,0.43557456696486235,1504.0
2025-09-29,SUNPHARMA,Healthcare,0.435531305293791,1505.0
2025-10-21,TECHM_S34,IT,0.43550971254880544,1506.0
2025-10-06,AXISBANK_S68,Financials,0.43550652182032795,1507.0
2025-10-14,DRREDDY_S141,Healthcare,0.43548349881136195,1508.0
2025-09-30,NESTLEIND_S87,Consumer Staples,0.43548190035794093,1509.0
2025-10-30,MUTHOOTFIN_S53,Financials,0.43548187779076214,1510.0
2025-09-12,MARUTI,Consumer Discretionary,0.43541894531205655,1511.0
2025-10-06,APOLLOHOSP_S35,Healthcare,0.43538710847907786,1512.0
2025-10-28,BANDHANBNK_S50,Financials,0.43508087607132007,1513.0
2025-09-30,HEROMOTOCO_S82,Consumer Discretionary,0.4350771526719274,1514.0
2025-10-06,SIEMENS_S42,Industrials,0.43500782197600424,1515.0
2025-09-18,SIEMENS_S42,Industrials,0.43493776021537867,1516.0
2025-09-17,PEL_S111,Financials,0.43491378546736703,1517.0
2025-10-27,HAVELLS,Industrials,0.4348688164364798,1518.0
2025-10-09,HINDUNILVR_S5,Consumer Staples,0.434865458914517,1519.0
2025-09-24,COALINDIA_S32,Energy,0.434821825958983,1520.0
2025-10-30,INFY_S116,IT,0.4347717150086563,1521.0
2025-10-29,ICICIBANK_S61,Financials,0.4346624957387913,1522.0
2025-10-02,TECHM_S34,IT,0.43466062168658776,1523.0
2025-10-15,ULTRACEMCO_S15,Materials,0.4346442231871362,1524.0
2025-10-16,BAJFINANCE,Financials,0.4346012922157227,1525.0
2025-10-28,BAJAJFINSV_S26,Financials,0.43454689389616863,1526.0
2025-10-23,HEROMOTOCO_S82,Consumer Discretionary,0.4344989340787639,1527.0
2025-10-31,TCS_S115,IT,0.4344570311038829,1528.0
2025-10-22,LT,Industrials,0.4344551531885759,1529.0
2025-10-03,MUTHOOTFIN_S110,Financials,0.43443225820527803,1530.0
2025-09-03,HAVELLS_S105,Industrials,0.4343840489331393,1531.0
2025-10-03,NTPC_S78,Utilities,0.434285708730154,1532.0
2025-09-26,SBILIFE_S101,Financials,0.4342402562316236,1533.0
2025-10-21,SIEMENS_S99,Industrials,0.434201416109038,1534.0
2025-10-23,LT,Industrials,0.43419527563496896,1535.0
2025-10-14,SBIN_S120,Financials,0.43412372025976637,1536.0
2025-10-30,SUNPHARMA_S127,Healthcare,0.43396916250353856,1537.0
2025-10-30,TATASTEEL_S137,Materials,0.43380989120651753,1538.0
2025-10-21,UPL_S39,Materials,0.43378039954246683,1539.0
2025-10-21,DLF,Real Estate,0.43376914594193305,1540.0
2025-09-05,HAVELLS_S105,Industrials,0.43368281733761893,1541.0
2025-10-17,INFY_S2,IT,0.43365855865032366,1542.0
2025-09-29,GRASIM_S138,Materials,0.43357974320748144,1543.0
2025-10-15,TCS_S115,IT,0.43357952019124407,1544.0
2025-10-28,ULTRACEMCO_S15,Materials,0.4335699889267057,1545.0
2025-10-27,BAJAJ-AUTO,Consumer Discretionary,0.43339864243396214,1546.0
2025-10-03,KOTAKBANK_S17,Financials,0.43338952297670363,1547.0
2025-10-22,ICICIBANK_S118,Financials,0.43331927380968216,1548.0
2025-09-10,TATASTEEL_S137,Materials,0.43330288410152223,1549.0
2025-10-16,NTPC,Utilities,0.43329547331770135,1550.0
